"Name","Glycan Structure"
"G42545LJ","alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->3)[alpha-L-Fucp-(1->3)-beta-D-GlcpNAc-(1->6)]-alpha-D-GalpNAc-(1->"
"G42548OR","?-D-Neup-(2->?)-?-D-Galp-(1->?)-?-D-GlcNAc-(?->"
"G42548XF","beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[alpha-D-Manp-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc-(1->"
"G42552PM","alpha-D-Manp-(1->2)-alpha-D-Manp-(1->3)[alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcNAc-(?->"
"G42553JB","alpha-L-Fucp-(1->2)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-?-D-Glcp-(1->"
"G42556BP","beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)-beta-D-Manp-(1->4)[alpha-L-Fucp-(1->6)]-beta-D-GlcpNAc-(1->"
"G42562GD","?-D-Galp-(1->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-Manp-(1->?)[?-D-NeupAc-(2->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-Manp-(1->?)]-?-D-Manp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-GlcNAc-(?->"
"G42570XX","?-D-NeupAc-(2->6)-beta-D-Galp-(1->4)-?-D-Glcp-(1->"
"G42597SV","?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)]-?-D-Manp-(1->?)[?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-GlcpNAc-(1->?)]-?-D-Manp-(1->?)]-?-D-Manp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-GlcpNAc-(1->"
"G42599ZI","?-D-NeupAc-(2->?)-?-D-Galp-(1->?)-?-D-GlcpNAc6S-(1->?)-?-D-Galp6S-(1->?)-?-D-GlcNAc6S-(?->"
"G42600SB","alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcNAc-(?->"
"G42603IF","?-D-GalpNAc-(1->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-GlcpNAc-(1->?)]-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-GalpNAc-(1->"
"G42603RO","alpha-D-GlcpNAc-(1->4)-beta-D-Galp-(1->3)[alpha-L-Fucp-(1->2)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-?-D-GalNAc-(?->"
"G42605KJ","beta-D-GalpNAc-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3)[alpha-D-Galp-(1->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-?-D-GlcpNAc-(1->"
"G42608BA","?-D-Galp-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc-(1->?)[?-D-Galp-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc-(1->?)]-?-D-Manp-(1->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)]-?-D-Manp-(1->?)[?-D-GlcpNAc-(1->?)]-?-D-Manp-(1->?)-?-D-GlcpNAc-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc-(1->"
"G42614NV","alpha-D-NeupAc-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[alpha-D-NeupAc-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3/6)[alpha-D-NeupAc-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3/6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-?-D-GlcNAc-(?->"
"G42619IV","beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[alpha-L-Fucp-(1->2)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-GlcpNAc-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc-(1->"
"G42620YQ","beta-L-GlcpN-(1->"
"G42628PQ","alpha-D-Quip-(1->"
"G42653GO","alpha-D-Manp-(1->3)[alpha-D-Manp-(1->2)-alpha-D-Manp-(1->6)]-alpha-D-Manp-(1->3)[alpha-D-Manp-(1->2)-alpha-D-Manp-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcpNAc-(1->"
"G42658PX","?-L-Fucp-(1->?)-?-D-Galp-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc-(1->?)[?-D-NeupAc-(2->?)]-?-D-GalNAc-(?->"
"G42658SU","?-D-GalpNAc-(1->?)[?-D-NeupGc-(2->?)]-?-D-Galp-(1->3)[?-D-GlcpNAc-(1->6)]-alpha-D-GalpNAc-(1->"
"G42664TF","alpha-D-Galp-(1->3)[alpha-L-Fucp-(1->2)]-beta-D-Galp-(1->4)[alpha-L-Fucp-(1->3)]-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-?-D-Glc-(?->"
"G42666HT","beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc-(1->"
"G42667BL","beta-D-Galp-(1->3)-beta-D-GlcpNAc-(1->3)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-?-D-GalNAc-(?->"
"G42668PC","alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->3)[alpha-L-Fucp-(1->2)-beta-D-Galp-(1->3)-beta-D-GlcpNAc-(1->6)]-?-D-GalNAc-(?->"
"G42672MA","beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3)[alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-beta-D-GlcpNAc-(1->"
"G42673XM","alpha-L-Ara?-(1->2)-beta-D-Glcp-(1->2)-?-L-Ara-(?->"
"G42674AX","alpha-D-Manp-(1->2)-alpha-D-Manp-(1->3)[alpha-D-Manp-(1->2)[alpha-D-Manp-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcpNAc-(1->"
"G42674LI","alpha-D-Manp-(1->2)-alpha-D-Manp-(1->2)-alpha-D-Manp-(1->3)[alpha-D-Manp-(1->2)-alpha-D-Manp-(1->3)[alpha-D-Manp-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcNAc-(?->"
"G42679AH","beta-D-GlcpNAc-(1->4)-alpha-D-Manp-(1->3)[beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc-(1->"
"G42680EX","beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcNAc-(?->"
"G42682BG","?-D-Galp-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc-(1->?)-?-D-Manp-(1->?)[?-D-Manp-(1->?)]-?-D-Manp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-GlcpNAc-(1->"
"G42683KW","alpha-L-Fucp-(1->2)-beta-D-Galp-(1->3)[alpha-L-Fucp-(1->2)]-?-D-Galp-(1->"
"G42686NP","alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)-beta-D-GlcpNAc-(1->4)[alpha-D-Manp-(1->3)[alpha-D-Manp-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcpNAc-(1->"
"G42686NQ","alpha-D-NeupAc-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-beta-D-GlcpNAc-(1->"
"G42705JU","alpha-D-NeupGc-(2->3/6)-beta-D-Galp-(1->4)[alpha-L-Fucp-(1->3)]-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)-beta-D-GlcpNAc-(1->4)[alpha-D-Manp-(1->3)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcpNAc-(1->"
"G42710BN","?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)]-?-D-Manp-(1->?)[?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)]-?-D-Manp-(1->?)]-?-D-Manp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-GlcNAc-(?->"
"G42712XS","beta-D-Galp-(1->3)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[beta-D-Galp-(1->3)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcNAc-(?->"
"G42713FO","beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[alpha-D-Galp-(1->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-?-D-GlcNAc-(?->"
"G42713IF","alpha-D-NeupAc-(2->3/6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[alpha-D-Manp-(1->3)[alpha-D-Manp-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-beta-D-GlcpNAc-(1->"
"G42713RX","beta-D-Galp-(1->4)-?-D-ManNAc-(?->"
"G42713ZO","beta-D-Galp-(1->4)[alpha-L-Fucp-(1->?)]-beta-D-GlcpNAc-(1->]"
"G42716IV","?-D-Manp-(1->?)-?-D-Manp-(1->?)[?-D-Manp-(1->?)]-?-D-Manp-(1->?)[?-D-Manp-(1->?)]-?-D-Manp-(1->?)-?-D-GlcNAc-(?->"
"G42718VL","beta-D-GalpNAc4S-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3/6)[beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3/6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-?-D-GlcpNAc-(1->"
"G42719PT","alpha-D-GlcpNAc-(1->2)[alpha-D-Galp-(1->3)]-alpha-D-Galf-(1->2)-beta-D-Galp-(1->"
"G42727HE","?-D-NeupAc-(2->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-NeupAc-(2->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)]-?-D-Manp-(1->?)[?-D-NeupAc-(2->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-NeupAc-(2->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)]-?-D-Manp-(1->?)]-?-D-Manp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-GlcNAc-(?->"
"G42727QA","beta-D-Galp-(1->3)-beta-D-Galp-(1->3)-beta-D-Galp-(1->3)-beta-D-Galp-(1->3)-beta-D-Galp-(1->4)-?-D-Glc-(?->"
"G42729SG","alpha-D-Galp-(1->4)[alpha-L-Fucp-(1->2)]-beta-D-Galp-(1->4)-beta-D-GalpNAc-(1->"
"G42731RJ","alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[alpha-D-NeupAc-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3)[alpha-D-NeupAc-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[alpha-D-NeupAc-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-beta-D-GlcpNAc-(1->"
"G42737HJ","alpha-D-Manp-(1->2)[alpha-D-Manp-(1->3)[alpha-D-Manp-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc-(1->"
"G42750RV","beta-D-Galp?S-(1->3)-?-D-GalpNAc-(1->"
"G42762AJ","?-D-GlcpNAc-(1->?)[?-L-Fucp-(1->?)]-?-D-Galp-(1->?)[?-D-NeupAc-(2->?)]-?-D-GalpNAc-(1->"
"G42764EW","?-D-NeupAc-(2->?)-?-D-GalpNAc-(1->?)-?-D-Galp-(1->?)-?-D-Glcp-(1->"
"G42769XG","beta-D-Manp-(1->3)[alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc-(1->"
"G42772WO","beta-D-Galp6S-(1->3)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-?-D-GalNAc-(?->"
"G42784QY","alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->3)-beta-D-GalpNAc-(1->3)-alpha-D-Galp-(1->4)-beta-D-Galp-(1->4)-?-D-Glcp-(1->"
"G42791PH","?-L-Fucp-(1->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-Galp-(1->?)]-?-D-GalNAc-(?->"
"G42797SX","alpha-D-NeupAc-(2->3)[beta-D-GalpNAc-(1->4)]-beta-D-Galp-(1->3)-alpha-D-GalpNAc-(1->"
"G42801YB","alpha-D-NeupAc-(2->3/6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[alpha-D-Galp-(1->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-?-D-GlcpNAc-(1->"
"G42803PB","beta-D-Galp-(1->4)[alpha-L-Fucp-(1->3)]-beta-D-Glc?NAc-(1->3)-beta-D-Galp-(1->3)-beta-D-Glcp-(1->"
"G42806RX","?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-NeupAc-(2->?)]-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-NeupAc-(2->?)]-?-D-GalNAc-(?->"
"G42819AP","?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)]-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-Manp-(1->?)[?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)]-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-Manp-(1->?)]-?-D-Manp-(1->?)-?-D-GlcNAc-(?->"
"G42821SE","?-D-Galp-(1->?)-?-D-Galp-(1->?)-?-D-Galp-(1->?)-?-D-Galp-(1->?)-?-D-Galp-(1->?)-?-D-Glcp-(1->"
"G42823LH","alpha-D-NeupAc-(2->3/6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[alpha-D-Galp-(1->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-?-D-GlcpNAc-(1->"
"G42824AQ","alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-?-D-GlcpNAc-(1->"
"G42824SU","?-D-Galp-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc-(1->?)-?-D-Manp-(1->?)[?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-Manp-(1->?)]-?-D-Manp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-GlcpNAc-(1->"
"G42828WZ","?-D-Glcp-(1->?)-?-L-Arap-(1->"
"G42829MO","beta-D-Galp-(1->3)-beta-D-Galp-(1->3)-?-D-GalpNAc-(1->"
"G42829WM","alpha-L-Fucp-(1->2)-beta-D-Galp-(1->3)[alpha-L-Fucp-(1->2)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-Galp-(1->?)-beta-D-GlcpNAc-(1->6)]-?-D-GalNAc-(?->"
"G42830YF","beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcNAc-(?->"
"G42831WZ","alpha-D-Manp-(1->6)-alpha-D-Manp-(1->6)-beta-D-Manp-(1->4)-alpha-D-GlcpNAc-(1->4)-beta-D-GlcpNAc-(1->"
"G42832EX","?-L-Fucp-(1->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-GlcpNAc-(1->?)]-?-D-Galp-(1->?)[?-L-Fucp-(1->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)]-?-D-GalNAc-(?->"
"G42841BX","beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[beta-D-GalpNAc4S-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcpNAc-(1->"
"G42846BO","alpha-D-NeupAc-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-?-D-GlcNAc-(?->"
"G42846NZ","alpha-L-Fucp-(1->6)-?-D-Gal-(?->"
"G42853VA","?-D-NeupAc-(2->?)-?-D-Galp-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc-(1->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-Galp-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc-(1->"
"G42856ON","?-D-NeupAc-(2->?)-?-D-Galp-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc-(1->?)-?-D-Galp-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc-(1->?)-?-D-Manp-(1->?)[?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-Manp-(1->?)]-?-D-Manp-(1->?)-?-D-GlcpNAc-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcNAc-(?->"
"G42862VU","alpha-D-NeupAc-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3)-beta-D-GlcpNAc-(1->4)[alpha-D-NeupAc-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-?-D-GlcNAc-(?->"
"G42864TB","alpha-D-Manp-(1->3)[alpha-D-Manp-(1->3)[alpha-D-Manp-(1->2)-alpha-D-Manp-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-?-D-GlcNAc-(?->"
"G42865BX","alpha-L-Arap-(1->6)-?-D-Glcp-(1->"
"G42868ZE","beta-D-GlcpNAc-(1->3)[alpha-D-Galp-(1->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-?-D-Gal-(?->"
"G42882SL","alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->3)[alpha-D-GalpNAc-(1->3)[alpha-L-Fucp-(1->2)]-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-beta-D-Glcp-(1->"
"G42883ON","alpha-D-GlcpNAc-(1->3)-alpha-D-GalpNAc-(1->3)[alpha-L-Fucp-(1->2)]-beta-D-Galp-(1->3)-?-D-GalpNAc-(1->"
"G42886BF","beta-D-Galp-(1->4)[alpha-L-Fucp-(1->3)]-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)[alpha-L-Fucp-(1->3)]-beta-D-GlcpNAc-(1->6)-beta-D-Galp-(1->4)-beta-D-Glcp-(1->"
"G42889MJ","?-D-GalpNAc-(1->?)[?-L-Fucp-(1->?)]-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-GalpNAc-(1->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)]-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)-?-D-GalpNAc-(1->"
"G42904CM","?-D-NeupAc-(2->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-NeupAc-(2->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)]-?-D-Manp-(1->?)-?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)[?-D-Galp-(1->?)-?-D-GlcpNAc-(1->?)]-?-D-Manp-(1->?)[?-D-GlcpNAc-(1->?)]-?-D-Manp-(1->?)-?-D-GlcpNAc-(1->?)[?-L-Fucp-(1->?)]-?-D-GlcpNAc-(1->"
"G42908EG","alpha-L-Fucp-(1->2)-beta-D-Galp-(1->3)[alpha-L-Fucp-(1->2)]-beta-D-Galp-(1->3)-?-D-GalpNAc-(1->"
"G42909GK","beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-alpha-D-Manp-(1->3)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc-(1->"
"G42912TT","beta-D-GlcpNAc-(1->3)[beta-D-Galp-(1->4)-beta-D-GlcpNAc6S-(1->6)]-?-D-GalNAc-(?->"
"G42917OE","alpha-L-Fucf-(1->"
"G42925XE","?-D-Galp-(1->?)-?-D-GalpNAc-(1->?)-?-D-Galp-(1->?)-?-D-Galp-(1->?)-?-D-Glc-(?->"
"G42927HH","alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->3)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->3)[alpha-L-Fucp-(1->4)]-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)]-?-D-GalNAc-(?->"
"G42929LX","alpha-D-NeupGc-(2->?)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[alpha-D-NeupGc-(2->?)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)[alpha-L-Fucp-(1->6)]-beta-D-GlcpNAc-(1->"
"G42937NS","alpha-D-Manp-(1->3)[alpha-D-Manp-(1->6)]-alpha-D-Manp-(1->4)-alpha-D-GlcpN?PEtn-(1->"
"G42938PV","beta-D-Galp3S-(1->3)-?-D-GlcpNAc-(1->"
"G42941KJ","alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)[alpha-D-NeupAc-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3)[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc-(1->"
"G42952ID","?-D-GlcpNAc-(1->?)-?-D-Manp-(1->?)[?-D-GlcpNAc-(1->?)-?-D-Manp-(1->?)]-?-D-Manp-(1->?)-?-D-GlcpNAc-(1->?)[?-L-Fucp-(1->?)]-?-D-Glcp-(1->"
"G42956UG","alpha-L-Fucp-(1->2)-beta-D-Galp-(1->4)-alpha-D-GlcpNAc-(1->"
"G42958BQ","?-D-GalpNAc-(1->?)[?-D-NeupAc-(2->?)]-?-D-Galp-(1->3)[?-D-GlcpNAc-(1->6)]-?-D-GalpNAc-(1->"
"G42958JF","alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->3)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->3)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-?-D-GlcpNAc-(1->"
